product,contract,contract_role,period,expected_start,expected_end,target_reason,physical_evidence_count,spanning_evidence_count,registration_status,quality_status,checksum_status_counts,reason,recommended_next_task
cf,CF0901,actual_contract,1d,2008-07-11,2008-11-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0901,actual_contract,1m,2008-07-11,2008-11-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0905,actual_contract,1d,2008-11-17,2009-03-25,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0905,actual_contract,1m,2008-11-17,2009-03-25,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0907,actual_contract,1d,2009-03-26,2009-05-26,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0907,actual_contract,1m,2009-03-26,2009-05-26,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0909,actual_contract,1d,2009-05-27,2009-07-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0909,actual_contract,1m,2009-05-27,2009-07-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF1001,actual_contract,1d,2009-07-15,2009-11-02,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF1001,actual_contract,1m,2009-07-15,2009-11-02,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF1005,actual_contract,1d,2009-11-03,2010-01-12,main_contract_map_rank1_effective_range,1,0,registered,passed,"{""matched"": 1}","[""no_single_physical_evidence_spans_rank1_interval""]",B2-04A-actual-rank1-interval-triage
cf,CF1005,actual_contract,1m,2009-11-03,2010-01-12,main_contract_map_rank1_effective_range,1,0,registered,passed,"{""matched"": 1}","[""no_single_physical_evidence_spans_rank1_interval""]",B2-04A-actual-rank1-interval-triage
cf,CF0504,actual_contract,1d,2005-01-04,2005-01-27,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0504,actual_contract,1m,2005-01-04,2005-01-27,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0505,actual_contract,1d,2005-01-28,2005-03-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0505,actual_contract,1m,2005-01-28,2005-03-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0506,actual_contract,1d,2005-03-08,2005-04-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0506,actual_contract,1m,2005-03-08,2005-04-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0507,actual_contract,1d,2005-04-08,2005-05-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0507,actual_contract,1m,2005-04-08,2005-05-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0509,actual_contract,1d,2005-05-23,2005-07-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0509,actual_contract,1m,2005-05-23,2005-07-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0510,actual_contract,1d,2005-07-08,2005-08-30,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0510,actual_contract,1m,2005-07-08,2005-08-30,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0511,actual_contract,1d,2005-08-31,2005-09-13,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0511,actual_contract,1m,2005-08-31,2005-09-13,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0601,actual_contract,1d,2005-09-14,2005-10-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0601,actual_contract,1m,2005-09-14,2005-10-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0603,actual_contract,1d,2005-10-21,2005-12-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0603,actual_contract,1m,2005-10-21,2005-12-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0604,actual_contract,1d,2005-12-21,2006-01-16,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0604,actual_contract,1m,2005-12-21,2006-01-16,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0605,actual_contract,1d,2006-01-17,2006-03-24,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0605,actual_contract,1m,2006-01-17,2006-03-24,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0606,actual_contract,1d,2006-03-27,2006-04-26,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0606,actual_contract,1m,2006-03-27,2006-04-26,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0607,actual_contract,1d,2006-04-27,2006-06-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0607,actual_contract,1m,2006-04-27,2006-06-09,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0608,actual_contract,1d,2006-06-12,2006-06-28,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0608,actual_contract,1m,2006-06-12,2006-06-28,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0609,actual_contract,1d,2006-06-29,2006-08-02,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0609,actual_contract,1m,2006-06-29,2006-08-02,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0611,actual_contract,1d,2006-08-03,2006-09-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0611,actual_contract,1m,2006-08-03,2006-09-20,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0612,actual_contract,1d,2006-09-21,2006-09-27,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0612,actual_contract,1m,2006-09-21,2006-09-27,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0701,actual_contract,1d,2006-09-28,2006-11-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0701,actual_contract,1m,2006-09-28,2006-11-07,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0705,actual_contract,1d,2006-11-08,2007-03-23,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0705,actual_contract,1m,2006-11-08,2007-03-23,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0707,actual_contract,1d,2007-03-26,2007-06-06,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0707,actual_contract,1m,2007-03-26,2007-06-06,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0709,actual_contract,1d,2007-06-07,2007-07-06,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0709,actual_contract,1m,2007-06-07,2007-07-06,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0801,actual_contract,1d,2007-07-09,2007-09-18,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0801,actual_contract,1m,2007-07-09,2007-09-18,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0805,actual_contract,1d,2007-09-19,2008-02-19,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0805,actual_contract,1m,2007-09-19,2008-02-19,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0807,actual_contract,1d,2008-02-20,2008-07-10,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0807,actual_contract,1m,2008-02-20,2008-07-10,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0901,actual_contract,1d,2008-07-11,2008-11-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0901,actual_contract,1m,2008-07-11,2008-11-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0905,actual_contract,1d,2008-11-17,2009-03-25,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0905,actual_contract,1m,2008-11-17,2009-03-25,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0907,actual_contract,1d,2009-03-26,2009-05-26,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0907,actual_contract,1m,2009-03-26,2009-05-26,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0909,actual_contract,1d,2009-05-27,2009-07-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
cf,CF0909,actual_contract,1m,2009-05-27,2009-07-14,main_contract_map_rank1_effective_range,0,0,missing,unchecked,{},"[""missing_physical_identity"", ""missing_exact_db_registration"", ""quality_unchecked""]",B2-04A-actual-rank1-interval-triage
